title,link,artist
Unknown (1963),https://collections.ed.ac.uk/record/53590?highlight=*:*,Roger Cameron
Untitled (Unknown),https://collections.ed.ac.uk/record/21789?highlight=*:*,Unknown
Untitled (Unknown),https://collections.ed.ac.uk/record/21969?highlight=*:*,Frelyn Morton
Untitled (1946),https://collections.ed.ac.uk/record/21734?highlight=*:*,Vivian Chapman
Untitled (2006),https://collections.ed.ac.uk/record/99880?highlight=*:*,Aimee Laporte
Untitled,https://collections.ed.ac.uk/record/112499?highlight=*:*,John Kieran
Untitled (Unknown),https://collections.ed.ac.uk/record/21718?highlight=*:*,Wendy Gunn
Untitled (1983),https://collections.ed.ac.uk/record/21837?highlight=*:*,Unknown
The Mirror Conspiracy (2007),https://collections.ed.ac.uk/record/99972?highlight=*:*,Joakim Lund
Plate (1924),https://collections.ed.ac.uk/record/53726?highlight=*:*,Emma Gillies
Portrait of Joe (1965),https://collections.ed.ac.uk/record/99279?highlight=*:*,Gordon Bryce
Fragments (1969),https://collections.ed.ac.uk/record/122734?highlight=*:*,Ian G. Robertson
Untitled - Abstract Still Life of Flowers and Fruit (1963),https://collections.ed.ac.uk/record/99351?highlight=*:*,Ann F Ward
Untitled (1987),https://collections.ed.ac.uk/record/21577?highlight=*:*,Mia Stanley
Untitled - Birdcage and Baby (1963),https://collections.ed.ac.uk/record/99349?highlight=*:*,Ann F Ward
Viennese embroidery in frame (1936),https://collections.ed.ac.uk/record/100010?highlight=*:*,Unknown
Vase (1920s),https://collections.ed.ac.uk/record/122132?highlight=*:*,Emma Gillies
Reclining Female Nude (Circa 1967),https://collections.ed.ac.uk/record/21355?highlight=*:*,Eileen E M Lawrence
Standing Male Nude (1959),https://collections.ed.ac.uk/record/21332?highlight=*:*,Kenneth Dingwall
Portrait of a Man (1959),https://collections.ed.ac.uk/record/20919?highlight=*:*,Jean I. Beattie
Portrait of a Woman,https://collections.ed.ac.uk/record/21442?highlight=*:*,V Timmins
Untitled (1995-1996),https://collections.ed.ac.uk/record/21724?highlight=*:*,Arabella Harvey
Unknown,https://collections.ed.ac.uk/record/50391?highlight=*:*,Claire Alexander
Groom and horses from North Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20713?highlight=*:*,NA
Portrait of a Woman,https://collections.ed.ac.uk/record/21512?highlight=*:*,Lucy Bowman
Plate (1920s),https://collections.ed.ac.uk/record/53674?highlight=*:*,Emma Gillies
Seated Female Nude (1967),https://collections.ed.ac.uk/record/99359?highlight=*:*,Kevin Maguire
Untitled (Unknown),https://collections.ed.ac.uk/record/21964?highlight=*:*,Susie Wilson
Landscape with Rocks and Trees (1953-1954),https://collections.ed.ac.uk/record/20797?highlight=*:*,D. Gordon Campbell
Full Length Nude Female (1949),https://collections.ed.ac.uk/record/22692?highlight=*:*,Edith A. Blight
Embroidered panel,https://collections.ed.ac.uk/record/113833?highlight=*:*,Winsome Douglass
Horse of Selene from the east pediment,https://collections.ed.ac.uk/record/20634?highlight=*:*,NA
Unknown (JUN 1987),https://collections.ed.ac.uk/record/53606?highlight=*:*,Hazel Sutherland
Untitled (Unknown),https://collections.ed.ac.uk/record/21709?highlight=*:*,Unknown
Standing Nude (1952),https://collections.ed.ac.uk/record/21018?highlight=*:*,Mollie E N Langlands
Portrait of a Bearded Man with Bow Tie,https://collections.ed.ac.uk/record/22611?highlight=*:*,Unknown
Unknown (1957),https://collections.ed.ac.uk/record/50509?highlight=*:*,Peter Crorkin
Simon and Simon (1986),https://collections.ed.ac.uk/record/21585?highlight=*:*,Amanda Lebus
Still Life with Slice of Melon (1957),https://collections.ed.ac.uk/record/122916?highlight=*:*,Alexander S Campbell
___ in Rosyth the Leaf Skeletons Lay on the Pitch,https://collections.ed.ac.uk/record/21559?highlight=*:*,Sylvia Mackiewicz
Two Women,https://collections.ed.ac.uk/record/21473?highlight=*:*,J Nicoll
Replica cast (brown) of Partheon slab PF045 US09,https://collections.ed.ac.uk/record/20658?highlight=*:*,Unknown
Reclining Woman (1950),https://collections.ed.ac.uk/record/21072?highlight=*:*,Thomas Murray
Untitled (JUN 1993),https://collections.ed.ac.uk/record/21798?highlight=*:*,Norman Ackroyd
Unknown (1952),https://collections.ed.ac.uk/record/53517?highlight=*:*,Rosemary Bagshaw
Untitled (1989),https://collections.ed.ac.uk/record/21888?highlight=*:*,Joanne Leonie Milne
Horse (1920s),https://collections.ed.ac.uk/record/53747?highlight=*:*,Emma Gillies
"Vale of Health, Hampstead Heath (1950)",https://collections.ed.ac.uk/record/50545?highlight=*:*,Alexander Cree
Unknown,https://collections.ed.ac.uk/record/53486?highlight=*:*,Leonard I. H. Gray
Standing Figure (Circa 1979),https://collections.ed.ac.uk/record/22517?highlight=*:*,Ursula M. Henning
Abstract,https://collections.ed.ac.uk/record/111444?highlight=*:*,V. Constant
Unknown (1956),https://collections.ed.ac.uk/record/50594?highlight=*:*,Alan M. Alexander
Sampler Helen Martin (1936),https://collections.ed.ac.uk/record/102669?highlight=*:*,Helen Martin
Teacup,https://collections.ed.ac.uk/record/53641?highlight=*:*,Emma Gillies
Unknown,https://collections.ed.ac.uk/record/53489?highlight=*:*,Ursula Giles
Standing Female Nude (1954),https://collections.ed.ac.uk/record/21246?highlight=*:*,Margaret Proudfoot
Untitled (Unknown),https://collections.ed.ac.uk/record/21572?highlight=*:*,Stella Auchinleck
Two Female Heads (1959),https://collections.ed.ac.uk/record/21077?highlight=*:*,Denness Morton
Prendre la clef des Chaps (1963),https://collections.ed.ac.uk/record/99346?highlight=*:*,Ann F Ward
Angel Playing Pipes (Unknown),https://collections.ed.ac.uk/record/20608?highlight=*:*,Unknown
Portrait of a Man through a Door,https://collections.ed.ac.uk/record/21526?highlight=*:*,Paul Gladston
The Stove (1948),https://collections.ed.ac.uk/record/122730?highlight=*:*,Leszek T. Muszynski
Unknown (31 OCT 1962),https://collections.ed.ac.uk/record/53596?highlight=*:*,Norman Macdonald
Portrait of a Man,https://collections.ed.ac.uk/record/21483?highlight=*:*,Anthony Sinclair
Seated Male Nude (Circa 1953),https://collections.ed.ac.uk/record/20948?highlight=*:*,Mollie Parker
"The Old Church, Corstorphine (1939)",https://collections.ed.ac.uk/record/21827?highlight=*:*,Hugh Ross Mackean
Unknown (1969),https://collections.ed.ac.uk/record/50378?highlight=*:*,Brent D. Millar
Portrait of a Man (1951),https://collections.ed.ac.uk/record/21238?highlight=*:*,Pauline Ken
Caged Birds (Circa 1984),https://collections.ed.ac.uk/record/123335?highlight=*:*,Valerie Anderson
Violet (03 NOV 1958),https://collections.ed.ac.uk/record/20867?highlight=*:*,Barbara Strachan
Eclectic (2007),https://collections.ed.ac.uk/record/99852?highlight=*:*,Catherine Sargeant
Portrait of a Man (1957),https://collections.ed.ac.uk/record/21250?highlight=*:*,Unknown
Unknown (Unknown),https://collections.ed.ac.uk/record/21970?highlight=*:*,Unknown
Nude in Sunlight (1983),https://collections.ed.ac.uk/record/22542?highlight=*:*,Gwen W. Hardie
The Dead Christ (1831),https://collections.ed.ac.uk/record/20573?highlight=*:*,Unknown
Untitled,https://collections.ed.ac.uk/record/112506?highlight=*:*,M. Donlevy
Rooster (Unknown),https://collections.ed.ac.uk/record/21657?highlight=*:*,Milton Goldstein
"Metope 4, south entablature, Parthenon (1837)",https://collections.ed.ac.uk/record/20649?highlight=*:*,NA
Standing Female Nude (1925-1926),https://collections.ed.ac.uk/record/93357?highlight=*:*,John Maxwell
Untitled (2002-2007),https://collections.ed.ac.uk/record/99897?highlight=*:*,Greta Grendaite
Study for picture 'Waking of Brynhildr' (1897),https://collections.ed.ac.uk/record/50473?highlight=*:*,Pavlov Chailly
Standing Male Nude (1953),https://collections.ed.ac.uk/record/20943?highlight=*:*,William Mercer
Untitled (FEB 1963),https://collections.ed.ac.uk/record/21534?highlight=*:*,John Bellany
Seated Female Nude (1957),https://collections.ed.ac.uk/record/21160?highlight=*:*,Hillary Lewis
Jug (1920s),https://collections.ed.ac.uk/record/122072?highlight=*:*,Emma Gillies
Untitled (17 May 2000),https://collections.ed.ac.uk/record/22001?highlight=*:*,Kate Stancliffe
Unknown (1974),https://collections.ed.ac.uk/record/50394?highlight=*:*,Richard Wiatrek
Untitled - Five Miners (1963),https://collections.ed.ac.uk/record/99372?highlight=*:*,Felicity J Bostock
"St. Martins Bridge, Toledo (Unknown)",https://collections.ed.ac.uk/record/21775?highlight=*:*,William Wilson
Unknown (1960),https://collections.ed.ac.uk/record/50626?highlight=*:*,Vivien Alexander
Seated Female Nude (1959),https://collections.ed.ac.uk/record/20951?highlight=*:*,R Williamson
'Heroes' and 'Gods' East Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20682?highlight=*:*,NA
Gothic figure of a deacon,https://collections.ed.ac.uk/record/20604?highlight=*:*,NA
Fragments #1 (1990),https://collections.ed.ac.uk/record/22639?highlight=*:*,Robert Euman
Jug (1920s),https://collections.ed.ac.uk/record/122539?highlight=*:*,Emma Gillies
Unknown (1952),https://collections.ed.ac.uk/record/53516?highlight=*:*,Rosemary Bagshaw
Untitled (1967),https://collections.ed.ac.uk/record/21872?highlight=*:*,Kirkland Main
Untitled (2002),https://collections.ed.ac.uk/record/99941?highlight=*:*,Michelle Samour
Untitled,https://collections.ed.ac.uk/record/22725?highlight=*:*,Derek Reid
Milk Jug (1920s),https://collections.ed.ac.uk/record/53677?highlight=*:*,Emma Gillies
Seated Male (1955-1956),https://collections.ed.ac.uk/record/20801?highlight=*:*,Eric Ritchie
Unknown,https://collections.ed.ac.uk/record/53559?highlight=*:*,Zygmunt Bukowski
3 Paps of Jura (Unknown),https://collections.ed.ac.uk/record/21981?highlight=*:*,Catherine Orbach
Female Nude Adjusting Shoe (Recto)/ Seated Female Nude (Verso) (1948),https://collections.ed.ac.uk/record/20843?highlight=*:*,John Thompson
People on Bench,https://collections.ed.ac.uk/record/22525?highlight=*:*,Hazel Rich
Abstract Composition in Black and Green (Circa 1967),https://collections.ed.ac.uk/record/122834?highlight=*:*,George M. Donald
Life Float and Boat,https://collections.ed.ac.uk/record/21478?highlight=*:*,Ashley McCormick
Seated Female Nude on Chair (Unknown),https://collections.ed.ac.uk/record/123770?highlight=*:*,Kirkland Main
Drawing of Monaghan (1955),https://collections.ed.ac.uk/record/21217?highlight=*:*,Edith Duke
Untitled - Life Drawing of Reclining Nude Male (1967),https://collections.ed.ac.uk/record/99250?highlight=*:*,Isobel T Johnstone
Portrait of a Seated Woman (1958),https://collections.ed.ac.uk/record/20865?highlight=*:*,Peter Standen
Standing Male Nude (1951),https://collections.ed.ac.uk/record/21227?highlight=*:*,Matilda Smith
A World under Your Feet/ Composition with Yellow Crosses (diptych) (1990),https://collections.ed.ac.uk/record/122960?highlight=*:*,Alistair W. Clark
"Pro Tanto Quid Retribuamus/For so much, what shall we give in return? (2017)",https://collections.ed.ac.uk/record/100018?highlight=*:*,Lara Hirst
Untitled (1962),https://collections.ed.ac.uk/record/99376?highlight=*:*,Janette Brown
Still Life with a Jar of Cherries (1969),https://collections.ed.ac.uk/record/122683?highlight=*:*,Rosemary E. Hamblin
Untitled (Unknown),https://collections.ed.ac.uk/record/21874?highlight=*:*,Unknown
Big Top (Circa 1968),https://collections.ed.ac.uk/record/21485?highlight=*:*,Gillian Mather
Self Portrait,https://collections.ed.ac.uk/record/122918?highlight=*:*,Vivien Alexander
Untitled (Unknown),https://collections.ed.ac.uk/record/21604?highlight=*:*,Unknown
Portrait of a Man (1951),https://collections.ed.ac.uk/record/21226?highlight=*:*,James Wilson
Portrait of Woman in a Hat (1958),https://collections.ed.ac.uk/record/21326?highlight=*:*,Robert M E Callender
Seated Female Nude (1959),https://collections.ed.ac.uk/record/122827?highlight=*:*,Robert M E Callender
The Harbour (Apr 1982),https://collections.ed.ac.uk/record/21974?highlight=*:*,Susan Thores
Tree and Horses (1955),https://collections.ed.ac.uk/record/122964?highlight=*:*,Carol Duke
Standing Male Nude (21 MAY 1954),https://collections.ed.ac.uk/record/21251?highlight=*:*,Margaret Proudfoot
Sketch of Figure in a Window for Final Composition,https://collections.ed.ac.uk/record/53567?highlight=*:*,Colin Brown
Charlotte (1984),https://collections.ed.ac.uk/record/21600?highlight=*:*,B.R. Coode-Adams
North State (2013),https://collections.ed.ac.uk/record/47438?highlight=*:*,Tiina Lilja
Untitled (Unknown),https://collections.ed.ac.uk/record/21990?highlight=*:*,David [Unknown]
Central Park in the Dark Some 40 Years Ago (1974-1976),https://collections.ed.ac.uk/record/21000?highlight=*:*,"Eduardo Luigi Paolozzi KBE, RA"
Landscape with Resting Harvesters (1953),https://collections.ed.ac.uk/record/122708?highlight=*:*,John Houston
Teacup,https://collections.ed.ac.uk/record/53636?highlight=*:*,Emma Gillies
Untitled (1987),https://collections.ed.ac.uk/record/21570?highlight=*:*,Pamela Richardson
Untitled - Cubist Guitar Player (1963),https://collections.ed.ac.uk/record/99350?highlight=*:*,Ann F Ward
Untitled,https://collections.ed.ac.uk/record/99796?highlight=*:*,Peter Pretsell
Japanese Scene with Fish,https://collections.ed.ac.uk/record/112494?highlight=*:*,George M. Donald
Sitting Nude Woman (1967),https://collections.ed.ac.uk/record/22626?highlight=*:*,Jean B. M. Lothian
Seated Female Nude (1959),https://collections.ed.ac.uk/record/21145?highlight=*:*,Violet Thomson
Portrait of a Man (1962),https://collections.ed.ac.uk/record/21263?highlight=*:*,Leslie Johns
Untitled,https://collections.ed.ac.uk/record/111045?highlight=*:*,A. Thomas
South Frieze of the Parthenon Frieze (1836-1837),https://collections.ed.ac.uk/record/20695?highlight=*:*,NA
Untitled (1960),https://collections.ed.ac.uk/record/21541?highlight=*:*,Robert L Snowden
Tiraz (Unknown),https://collections.ed.ac.uk/record/21918?highlight=*:*,Victoria C F Bernie
Self Portrait against Window (Circa 1983),https://collections.ed.ac.uk/record/22593?highlight=*:*,Gwen W. Hardie
Man in Vest (1964),https://collections.ed.ac.uk/record/22664?highlight=*:*,Carole V Danielson
Performing Labour (2020),https://collections.ed.ac.uk/record/113780?highlight=*:*,Aisling Ward
Portrait of a Woman (1959),https://collections.ed.ac.uk/record/21105?highlight=*:*,W Bryden
Cantoria (right panel),https://collections.ed.ac.uk/record/20580?highlight=*:*,Unknown
Tottenham Court Road Underground (1987),https://collections.ed.ac.uk/record/21702?highlight=*:*,"Eduardo Luigi Paolozzi KBE, RA"
Embroidered panel,https://collections.ed.ac.uk/record/113835?highlight=*:*,Winsome Douglass
Untitled,https://collections.ed.ac.uk/record/20758?highlight=*:*,Jane Strachen
Plate,https://collections.ed.ac.uk/record/53720?highlight=*:*,Emma Gillies
Lit Doorway,https://collections.ed.ac.uk/record/22541?highlight=*:*,C. K.?
Abstract,https://collections.ed.ac.uk/record/22609?highlight=*:*,Alan T. Johnston
Opuntia Claiata (1993),https://collections.ed.ac.uk/record/21956?highlight=*:*,Jane Watt
Unfinished Portrait,https://collections.ed.ac.uk/record/122907?highlight=*:*,Unknown
Untitled - Deli of a Butcher Shop (1984),https://collections.ed.ac.uk/record/99436?highlight=*:*,Heidi J P Kosaniuk
Untitled (Unknown),https://collections.ed.ac.uk/record/21952?highlight=*:*,Unknown
Silenus and the Infant Dionysos,https://collections.ed.ac.uk/record/20586?highlight=*:*,Unknown
Patrick Nuttgens (recto),https://collections.ed.ac.uk/record/22738?highlight=*:*,John Whittaker
Portrait of a Seated Young Woman (MAR 1960),https://collections.ed.ac.uk/record/20998?highlight=*:*,John Gilbert
Nude in Blue,https://collections.ed.ac.uk/record/122971?highlight=*:*,Unknown
Untitled - Two Men in Suits (1967),https://collections.ed.ac.uk/record/99412?highlight=*:*,Catherine Robin
Empty Potato Field,https://collections.ed.ac.uk/record/22693?highlight=*:*,Frances M. Walker
Still Life with Twigs and Teazles (Circa 1950),https://collections.ed.ac.uk/record/122858?highlight=*:*,Joan Connell
Untitled (1967),https://collections.ed.ac.uk/record/21758?highlight=*:*,Lawrence Roche
Woman Sewing (1963),https://collections.ed.ac.uk/record/99374?highlight=*:*,Chloe E Brayn
Part Piece,https://collections.ed.ac.uk/record/122967?highlight=*:*,Christopher Nugent
Still Life (1968),https://collections.ed.ac.uk/record/122702?highlight=*:*,Alfons B. Jasinski
Untitled (1976),https://collections.ed.ac.uk/record/21831?highlight=*:*,Paul Grime
Whitey 1.1 (2015),https://collections.ed.ac.uk/record/53780?highlight=*:*,Stephanie Maclean
Self-Portrait (1968),https://collections.ed.ac.uk/record/99381?highlight=*:*,Arthur J Baglee
Unknown (Circa 1890),https://collections.ed.ac.uk/record/50464?highlight=*:*,Unknown
Tray-bearer from North Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20688?highlight=*:*,NA
Untitled (1966),https://collections.ed.ac.uk/record/99833?highlight=*:*,Molly Harris
Unknown (1960),https://collections.ed.ac.uk/record/50605?highlight=*:*,Robin E. Bownass
Unknown (1950),https://collections.ed.ac.uk/record/53499?highlight=*:*,James T. Ferguson
Disturbance (2007),https://collections.ed.ac.uk/record/99891?highlight=*:*,Edmundus Saladzius
Farm Building (1946),https://collections.ed.ac.uk/record/22735?highlight=*:*,Dorothy M. Peach
Border Fancy (1979),https://collections.ed.ac.uk/record/21630?highlight=*:*,Colin Adams
Untitled - Figure on the Beach (1984),https://collections.ed.ac.uk/record/99438?highlight=*:*,Heidi J P Kosaniuk
Portrait of a Seated Man (1960),https://collections.ed.ac.uk/record/21210?highlight=*:*,Irene Ellis
Man in Blue Waistcoat (1987),https://collections.ed.ac.uk/record/21461?highlight=*:*,Henry Rogers
Two male figures from Parthenon Frieze,https://collections.ed.ac.uk/record/20662?highlight=*:*,NA
Two Builders in an Industrial Landscape (1965),https://collections.ed.ac.uk/record/122710?highlight=*:*,John MacLeod
Nude in Veil,https://collections.ed.ac.uk/record/22637?highlight=*:*,Anna Millar
Unknown (1960),https://collections.ed.ac.uk/record/53560?highlight=*:*,Lys Hansen
Untitled (1962),https://collections.ed.ac.uk/record/112306?highlight=*:*,Paresh C. Chakraborty
Still Life with Goblet (Circa 1958),https://collections.ed.ac.uk/record/122797?highlight=*:*,Alan M. Alexander
Head of a Young Man (1950),https://collections.ed.ac.uk/record/22689?highlight=*:*,Alison E. H. Stuart
Hedge Cut (1998),https://collections.ed.ac.uk/record/21852?highlight=*:*,John Brown
Unknown,https://collections.ed.ac.uk/record/50565?highlight=*:*,Jeffery Camp
Multiple Views of Female Nude (1949),https://collections.ed.ac.uk/record/21102?highlight=*:*,Douglas Gordon
Unknown (1958),https://collections.ed.ac.uk/record/50526?highlight=*:*,Andrew P. W. Conkie
Untitled (1989),https://collections.ed.ac.uk/record/21971?highlight=*:*,Joanne Leonie Milne
Two Circus Acts in One (1958),https://collections.ed.ac.uk/record/21704?highlight=*:*,Seong Moy
Two Standing Nudes in a Landscape (1951),https://collections.ed.ac.uk/record/20835?highlight=*:*,James P W Syme
Tomb,https://collections.ed.ac.uk/record/22534?highlight=*:*,Susan Robson
Plate (1920s),https://collections.ed.ac.uk/record/53709?highlight=*:*,Emma Gillies
Untitled (Unknown),https://collections.ed.ac.uk/record/21861?highlight=*:*,Unknown
Fragment of foliated frieze (mediaeval),https://collections.ed.ac.uk/record/20558?highlight=*:*,Unknown
Untitled - Bikes in a Garage (1984),https://collections.ed.ac.uk/record/99437?highlight=*:*,Heidi J P Kosaniuk
Standing Male Nude (Circa 1939),https://collections.ed.ac.uk/record/21085?highlight=*:*,Alistair W McCheyne
Untitled (16 Jan 1979),https://collections.ed.ac.uk/record/21644?highlight=*:*,James M. Fraser
Untitled (1962),https://collections.ed.ac.uk/record/21765?highlight=*:*,W. Douglas
Portrait of a Man (1959),https://collections.ed.ac.uk/record/21331?highlight=*:*,Kenneth Dingwall
Smocking diagrams and samples,https://collections.ed.ac.uk/record/102667?highlight=*:*,Unknown
Lamb (1920s),https://collections.ed.ac.uk/record/122124?highlight=*:*,Emma Gillies
Untitled (1967),https://collections.ed.ac.uk/record/22019?highlight=*:*,June Hanlon
Standing Female Nude (1954),https://collections.ed.ac.uk/record/21406?highlight=*:*,Elizabeth Blackadder
Man with Woman Smoking (1964),https://collections.ed.ac.uk/record/22549?highlight=*:*,Kirkland Main
Performing Labour in an Industrial Setting I (2020),https://collections.ed.ac.uk/record/113775?highlight=*:*,Aisling Ward
Drawing of a Young Woman (12 NOV 1959),https://collections.ed.ac.uk/record/20990?highlight=*:*,Sheila Percival
Untitled (1962),https://collections.ed.ac.uk/record/21771?highlight=*:*,Chris Holmes
Positano (FEB 1948),https://collections.ed.ac.uk/record/50446?highlight=*:*,Marjorie Wallace
Foot Study (Unknown),https://collections.ed.ac.uk/record/123536?highlight=*:*,Unknown
Tree-lined Lane,https://collections.ed.ac.uk/record/21431?highlight=*:*,Garry Marshall
Untitled (Unknown),https://collections.ed.ac.uk/record/21615?highlight=*:*,Kerys Ellery
Serving Plate,https://collections.ed.ac.uk/record/53620?highlight=*:*,Emma Gillies
Standing Female Nude (1967),https://collections.ed.ac.uk/record/22701?highlight=*:*,Sylvia M. R. Cameron
Untitled - Portrait of a Woman with Short Hair (1961),https://collections.ed.ac.uk/record/99454?highlight=*:*,Gavin Waddell
Untitled,https://collections.ed.ac.uk/record/102725?highlight=*:*,Unknown
Unknown (1952),https://collections.ed.ac.uk/record/53520?highlight=*:*,Rosemary Bagshaw
Untitled (1967),https://collections.ed.ac.uk/record/99379?highlight=*:*,Alistair Bell
Self Portrait,https://collections.ed.ac.uk/record/22728?highlight=*:*,Ursula Giles
Teacup,https://collections.ed.ac.uk/record/53651?highlight=*:*,Emma Gillies
Seated Female Nude (1949),https://collections.ed.ac.uk/record/21075?highlight=*:*,Leszek Muszynski
Teacup,https://collections.ed.ac.uk/record/53646?highlight=*:*,Emma Gillies
Untitled (1983),https://collections.ed.ac.uk/record/99806?highlight=*:*,Robert Rivers
Untitled (1962),https://collections.ed.ac.uk/record/99848?highlight=*:*,James Goodall
Untitled (Unknown),https://collections.ed.ac.uk/record/21851?highlight=*:*,Unknown
Untitled (1963),https://collections.ed.ac.uk/record/99822?highlight=*:*,Madelene R Galloway
Vojna Tajna (Unknown),https://collections.ed.ac.uk/record/22029?highlight=*:*,Boris Bućan
Landscape (Circa 1953),https://collections.ed.ac.uk/record/21413?highlight=*:*,Trevor Stubley
Espresso Saucer (1920s),https://collections.ed.ac.uk/record/53685?highlight=*:*,Emma Gillies
Aeschylus and Socrates (1975),https://collections.ed.ac.uk/record/21700?highlight=*:*,"Eduardo Luigi Paolozzi KBE, RA"
Portrait of a Woman (1939),https://collections.ed.ac.uk/record/21130?highlight=*:*,Betty M. Ferguson
Harbour scene,https://collections.ed.ac.uk/record/102744?highlight=*:*,Derek Maguire
Baroque Nude (1959),https://collections.ed.ac.uk/record/21092?highlight=*:*,Alan Alexander
Modulated Joy #1 (2016),https://collections.ed.ac.uk/record/99267?highlight=*:*,Ed Compson
Chimney (1986),https://collections.ed.ac.uk/record/122777?highlight=*:*,Charles P. Stiven
Stairs,https://collections.ed.ac.uk/record/21515?highlight=*:*,Scott Lawrie
Unknown (1960),https://collections.ed.ac.uk/record/53572?highlight=*:*,Hugh Deans
Portrait of a Woman (19 JAN 1953),https://collections.ed.ac.uk/record/21197?highlight=*:*,Mary C. A. Edmond
Shimmurmur (2006),https://collections.ed.ac.uk/record/99887?highlight=*:*,James Bellinger
Black Sitka (1961),https://collections.ed.ac.uk/record/499?highlight=*:*,William Johnstone
Portrait of Graham Sulivan (1955),https://collections.ed.ac.uk/record/22704?highlight=*:*,Ursula Giles
Untitled (1970s),https://collections.ed.ac.uk/record/21833?highlight=*:*,Charlotte H.M. Bryce
Untitled (Unknown),https://collections.ed.ac.uk/record/21689?highlight=*:*,Robert Henderson Blyth
Unknown (1947),https://collections.ed.ac.uk/record/50454?highlight=*:*,Sheila Turnbull
Untitled (1983),https://collections.ed.ac.uk/record/99811?highlight=*:*,Robert Rivers
Untitled (NOV 1988),https://collections.ed.ac.uk/record/21936?highlight=*:*,Joanne Leonie Milne
A Picture of a Small Dog Going on a Long Journey (Unknown),https://collections.ed.ac.uk/record/21884?highlight=*:*,Margaret Clyde
Unknown (1957),https://collections.ed.ac.uk/record/50612?highlight=*:*,Joan F. Biggins
Unknown,https://collections.ed.ac.uk/record/53532?highlight=*:*,Robert Hamilton Dalrymple
Portrait of a Woman (1962),https://collections.ed.ac.uk/record/21281?highlight=*:*,Hope
Interior and Window (1971),https://collections.ed.ac.uk/record/21364?highlight=*:*,Karol Prentice
Unknown (1960),https://collections.ed.ac.uk/record/50615?highlight=*:*,Jean I. Beattie
Kneeling Female Nude (1959),https://collections.ed.ac.uk/record/20924?highlight=*:*,Jean I. Beattie
Espresso Saucer (1920s),https://collections.ed.ac.uk/record/53678?highlight=*:*,Emma Gillies
Country Pleasure (1950),https://collections.ed.ac.uk/record/122879?highlight=*:*,Zygmunt Bukowski
Orkney Totem (1980),https://collections.ed.ac.uk/record/21690?highlight=*:*,Reinhard Behrens
Untitled - Man in Glasses Reading (1985),https://collections.ed.ac.uk/record/99424?highlight=*:*,Sophie J Brown
Standing Male Nude (1958),https://collections.ed.ac.uk/record/20892?highlight=*:*,Richard McNeill
"Trawlers, Granton Harbour (1951)",https://collections.ed.ac.uk/record/21829?highlight=*:*,John W. Corner
Female Portrait (verso),https://collections.ed.ac.uk/record/22739?highlight=*:*,John Whittaker
Unknown (1950),https://collections.ed.ac.uk/record/53498?highlight=*:*,James T. Ferguson
On Beinn na Lice (Unknown),https://collections.ed.ac.uk/record/21943?highlight=*:*,Hazel Holmes
Milkweed (1952),https://collections.ed.ac.uk/record/21676?highlight=*:*,Margaret Lowengrund
Plate (1920s),https://collections.ed.ac.uk/record/53712?highlight=*:*,Emma Gillies
Seated Female Nude (1957),https://collections.ed.ac.uk/record/20966?highlight=*:*,Colin Turner
Portrait (1976),https://collections.ed.ac.uk/record/122714?highlight=*:*,Alison J. Michie
Untitled - Two Women (1961),https://collections.ed.ac.uk/record/99455?highlight=*:*,Gavin Waddell
The Bone Orchard,https://collections.ed.ac.uk/record/21498?highlight=*:*,Alastair Flattely
West Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20673?highlight=*:*,NA
House in a Landscape,https://collections.ed.ac.uk/record/21501?highlight=*:*,Unknown
Teacup,https://collections.ed.ac.uk/record/53643?highlight=*:*,Emma Gillies
Seated Female Nude (1959),https://collections.ed.ac.uk/record/21107?highlight=*:*,W Bryden
Portrait of a Man (Side View) (1958),https://collections.ed.ac.uk/record/20864?highlight=*:*,Peter Standen
Mythological Landscape (diptych) (1990),https://collections.ed.ac.uk/record/22577?highlight=*:*,Robert Euman
Farmer with Scythe (1950s),https://collections.ed.ac.uk/record/21048?highlight=*:*,John Houston
Dark Landscape with Monoliths (1959),https://collections.ed.ac.uk/record/20823?highlight=*:*,Jacqueline A N Stieger
Bust of the Prima Porta Augustus Caesar (Post 1863),https://collections.ed.ac.uk/record/20549?highlight=*:*,Unknown
Extended Effect (2007),https://collections.ed.ac.uk/record/99900?highlight=*:*,Karin Nogva
Untitled (1961),https://collections.ed.ac.uk/record/112309?highlight=*:*,Thora Clyne
The Calvaryman (1949),https://collections.ed.ac.uk/record/122885?highlight=*:*,James W. H. Cumming
Unknown,https://collections.ed.ac.uk/record/53538?highlight=*:*,Unknown
No. 98 (1960),https://collections.ed.ac.uk/record/99256?highlight=*:*,John Johnstone
Untitled (Unknown),https://collections.ed.ac.uk/record/21711?highlight=*:*,Unknown
Untitled (1969),https://collections.ed.ac.uk/record/99831?highlight=*:*,Richard Easson
Horse (1920s),https://collections.ed.ac.uk/record/53756?highlight=*:*,Emma Gillies
Seated Female Nude (1954),https://collections.ed.ac.uk/record/21249?highlight=*:*,Edith Fraser
Unknown (1965),https://collections.ed.ac.uk/record/50499?highlight=*:*,Laura McPherson
